97,65,81,0,97,65,81,7,AU
97,65,81,8,97,65,160,63,US
97,65,160,64,97,65,160,79,SK
97,65,160,80,97,74,255,255,US
97,75,0,0,97,75,63,255,CA
97,75,64,0,97,75,191,255,US
97,75,192,0,97,75,223,255,CA
97,75,224,0,97,107,47,255,US
97,107,48,0,97,107,63,255,CA
97,107,64,0,97,107,175,255,US
97,107,176,0,97,107,191,255,CA
97,107,192,0,97,107,207,255,US
97,107,208,0,97,107,227,255,CA
97,107,228,0,97,107,255,255,US
97,108,0,0,97,111,255,255,CA
97,112,0,0,98,123,255,255,US
