189,0,0,0,189,39,179,255,BR
189,39,180,0,189,39,187,255,AU
189,39,188,0,189,127,255,255,BR
189,128,0,0,189,201,195,255,MX
189,201,196,0,189,201,223,255,BR
189,201,224,0,189,201,231,255,MX
189,201,232,0,189,201,239,255,BR
189,201,240,0,189,255,255,255,MX
