16,105,112,0,16,105,113,255,DE
16,105,114,0,16,133,255,255,US
16,134,0,0,16,134,63,255,AU
16,134,64,0,16,139,63,255,US
16,139,64,0,16,139,64,255,IN
16,139,65,0,16,242,207,255,US
16,242,208,0,16,242,211,255,DE
16,242,212,0,16,242,212,255,GB
16,242,213,0,16,242,213,255,US
16,242,214,0,16,242,214,255,GB
16,242,215,0,16,242,233,255,US
16,242,234,0,16,242,234,255,IN
16,242,235,0,16,242,235,255,US
16,242,236,0,16,242,239,255,JP
16,242,240,0,16,242,243,255,AU
16,242,244,0,17,57,247,79,US
