17,57,247,80,17,57,247,87,IT
17,57,247,88,17,255,247,255,US
17,255,248,0,17,255,248,7,GB
17,255,248,8,17,255,248,23,US
17,255,248,24,17,255,249,15,GB
17,255,249,16,17,255,249,23,US
17,255,249,24,17,255,249,55,GB
17,255,249,56,17,255,249,71,US
17,255,249,72,17,255,249,95,GB
17,255,249,96,17,255,253,255,US
17,255,254,0,17,255,254,7,SG
17,255,254,8,18,129,255,255,US
